gwas.filename	lambda	p0	p005	p010	p015	p020	p025	p030	p035	p040	p045	p050	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p100
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG4MTB.assoc.fixed.txt	0.819022205753563	4.103703e-23	0.000210476115	0.00174270935	0.004455227975	0.00792461	0.01257364	0.01710219	0.02213273	0.02796122	0.03383893725	0.03988399	0.10211	0.1630491	0.2227315	0.280292	0.3365392	0.3913648	0.44175	0.493077050000001	0.5415888	0.5884815	0.6345869	0.67971475	0.7255048	0.7715291	0.8169665	0.8637819	0.9102048	0.9553375	0.9999966
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG4P.assoc.fixed.txt	0.99044704059298	1.038689e-10	0.00400864085	0.008164473	0.0130504705	0.01802422	0.0232912125	0.02870023	0.03403862	0.0384032	0.04368856	0.04864463	0.09867852	0.14780615	0.1988289	0.2471809	0.2969599	0.34917185	0.3988711	0.4512865	0.5020547	0.552217	0.6013839	0.6528506	0.7021204	0.7523045	0.8016507	0.8518267	0.9035412	0.9511837	0.9999984
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG5MSP.assoc.fixed.txt	0.92721750117982	2.337558e-16	0.001858176925	0.00553493	0.009884362375	0.01464969	0.0194658325	0.024452976	0.0298442515	0.0349291	0.04020266	0.04626029	0.1007348	0.154528725	0.2093823	0.2635397	0.31452895	0.3664529	0.4171483	0.46651435	0.5160278	0.5648177	0.612486	0.661360175	0.7122843	0.7596248	0.8085154	0.8561004	0.90427565	0.95215715	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG5MTP.assoc.fixed.txt	1.25573161581298	1.985562e-13	0.001573612	0.00479986175	0.0092447	0.0143692	0.01863637125	0.02405698	0.02933902	0.03479124	0.0410471	0.04745105	0.105203	0.158148875	0.2058833	0.249206575	0.2912456	0.3297528	0.3683847	0.407793625	0.4497515	0.492539775	0.5393368	0.589383825	0.6407736	0.6974448	0.7543249	0.81303765	0.8733933	0.93489665	0.9999974
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG6MSH.assoc.fixed.txt	0.997893254334393	2.809335e-09	0.00269783415	0.00701476105	0.01173025	0.017343533	0.02253266875	0.027645528	0.03279444	0.03817257	0.04352031	0.04847418	0.1002003	0.149138	0.2002723	0.2497153	0.3002581	0.3506991	0.4009847	0.4504301	0.5004519	0.5476808	0.5991971	0.64840155	0.6985952	0.749366	0.7988873	0.849159775	0.9005077	0.9509463	0.9999949
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG6MTH.assoc.fixed.txt	1.04229050322293	4.656529e-07	0.004092996	0.008474237	0.01307433	0.01748275	0.02225729	0.026804039	0.03147406	0.036281012	0.04116313	0.04604376	0.09398075	0.1434637	0.1928101	0.2423564	0.2921993	0.3419878	0.3915562	0.440905025000001	0.4910723	0.540976250000001	0.5910277	0.6419139	0.6933722	0.7446711	0.7952571	0.8468157	0.8982927	0.9494407	0.9999978
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG7MSH.assoc.fixed.txt	0.991030476518948	4.376033e-07	0.0039029588	0.00822537805	0.01271437	0.01756947	0.02276215	0.0279214165	0.03240094	0.037242458	0.04215532975	0.047254875	0.09832476	0.1498211	0.1997395	0.250048	0.3011769	0.3509633	0.4017891	0.452460350000001	0.5019288	0.5505337	0.6019952	0.6506881	0.6993028	0.750466	0.7997178	0.84956445	0.8995367	0.9501379	0.9999963
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG7MTH.assoc.fixed.txt	1.00598676919793	1.835697e-06	0.004596729	0.009531604	0.01450259	0.0193795	0.02460011375	0.02984149	0.03503836	0.04092139	0.04637501	0.05161593	0.10121115	0.1510283	0.2001185	0.2488636	0.2978357	0.3495277	0.3995746	0.4499172	0.4987196	0.546607275	0.5968451	0.6472936	0.6964773	0.74575105	0.7957845	0.8478861	0.8986584	0.9498298	0.9999982
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG8MSO.assoc.fixed.txt	0.948430908134052	4.918779e-08	0.002231072	0.005912269	0.01037849	0.014873389	0.02007264	0.025327013	0.03114600425	0.0365443780000001	0.04198038625	0.04721994	0.10074975	0.153938	0.2073822	0.2593731	0.3095496	0.3597322	0.4108655	0.4622416	0.5112657	0.5622429	0.6120138	0.661113325	0.7097503	0.7585388	0.8068991	0.856660725	0.9058974	0.9522702	0.9999987
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG8MTO.assoc.fixed.txt	0.989152693977747	1.243644e-06	0.00290313895	0.00709300905	0.012387241	0.01704179	0.02224714625	0.0273168995	0.032537541	0.03789581	0.04257807275	0.0476836075	0.09929847	0.1498531	0.2000513	0.2517305	0.3020194	0.3528278	0.4021795	0.45192915	0.5023342	0.5533881	0.6032964	0.6531869	0.7034091	0.7528296	0.8028456	0.8534013	0.9025604	0.9508175	0.9999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio1.assoc.fixed.txt	0.944309506137385	1.888386e-23	0.002029589	0.006326174	0.01101807	0.01577828	0.02132896	0.0265232676	0.0324374017	0.03795276	0.04342457	0.04860515	0.10496554	0.156002	0.2087497	0.2608058	0.31319168	0.3641176	0.4126978	0.4622593	0.5121849	0.561058	0.610251	0.6594144	0.7075136	0.757346	0.8054585	0.8553215	0.903711	0.9523941	0.9999941
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio10.assoc.fixed.txt	0.984815528898496	1.856887e-08	0.00380546565	0.00814101774	0.01354435	0.01855558	0.02364816	0.02868734	0.0337995	0.0388273624	0.0443008124	0.04983558	0.1011207	0.1518297	0.20146974	0.2526165	0.3025932	0.3520083	0.4022076	0.4532546	0.5032727	0.5533349	0.60428874	0.6544229	0.704517300000001	0.7539735	0.8040313	0.85313227	0.9020566	0.9500965	0.999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio11.assoc.fixed.txt	0.933292420015328	1.996577e-08	0.00366067486	0.008349969	0.0126427766	0.01797159	0.022593108	0.0276448704	0.03309254	0.03904489	0.04424733	0.049408512	0.10177366	0.15382909	0.2046917	0.2575301	0.3088006	0.3592193	0.41196708	0.4634967	0.5146562	0.5649509	0.6136252	0.6618789	0.7112461	0.7599094	0.80785624	0.85500296	0.90411408	0.95151444	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio12.assoc.fixed.txt	0.994751039336128	8.319161e-25	0.002711513	0.007241838	0.01259405	0.0177567268	0.02279278	0.02848585	0.03422179	0.0395922904	0.04525424	0.05089306	0.10475626	0.1540432	0.20328426	0.253566	0.3052719	0.35491212	0.40322548	0.4516857	0.5011272	0.5518371	0.60157298	0.6530287	0.7033988	0.7527127	0.8027252	0.8520858	0.9013201	0.95072833	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio13.assoc.fixed.txt	1.02739786583384	2.068568e-07	0.002850393	0.006280877	0.0106578856	0.01492076	0.01933217	0.02400594	0.0284052566	0.0331532928000001	0.038204871	0.043256753	0.09453693	0.14462586	0.1942661	0.2441359	0.2941579	0.3447026	0.3937483	0.44348527	0.4941854	0.5446639	0.59512634	0.64472367	0.6953297	0.7467278	0.7975348	0.84771	0.8977117	0.9483128	0.9999976
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio14.assoc.fixed.txt	1.09609421998649	5.227913e-07	0.002664802	0.00588235294	0.009040755	0.0124094112	0.016165012	0.01961353	0.02299546	0.0267195416	0.0303103884	0.03389488	0.0768311	0.1247627	0.1730903	0.2227714	0.2740701	0.32500513	0.3765403	0.428205680000001	0.4800925	0.5301488	0.5811833	0.63238087	0.684760920000001	0.7380881	0.79168574	0.84303323	0.8952008	0.9479493	0.9999936
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio15.assoc.fixed.txt	0.977717895486319	7.319519e-11	0.00362268	0.008706625	0.0131556861	0.01824558	0.0231769745	0.028420354	0.03355224	0.03879872	0.04376583	0.04869045	0.10118272	0.1530298	0.20358828	0.2551263	0.3042127	0.354301	0.4046293	0.4558197	0.504815	0.5533824	0.6026256	0.6532263	0.70367004	0.75394545	0.80237666	0.8510569	0.8999287	0.9494803	0.9999996
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio16.assoc.fixed.txt	0.969868969842921	1.067155e-11	0.002614356	0.00729225	0.012324138	0.0168613	0.02210977	0.0275618182	0.0325482387	0.038008816	0.0433526959	0.04890448	0.10238028	0.15480214	0.20617406	0.2565984	0.3080107	0.358495	0.40734046	0.457259	0.50653	0.5554391	0.6041359	0.6540513	0.70372452	0.7540087	0.8025241	0.8513897	0.9013102	0.950632	0.9999977
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio17.assoc.fixed.txt	0.984459833902995	3.945362e-08	0.003912707	0.008186814	0.01331377	0.01825029	0.02304007	0.0280015498	0.03297911	0.0379062228	0.0427148766	0.047607815	0.09838607	0.15037366	0.20290068	0.2539396	0.3042175	0.3529936	0.40261672	0.4536178	0.5033498	0.55280574	0.6017597	0.6510161	0.7006074	0.7515252	0.80099144	0.85021	0.9006847	0.9512237	0.9999993
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio18.assoc.fixed.txt	0.99150565807596	3.805067e-08	0.004324638	0.009463821	0.0142660083	0.01939876	0.0243147485	0.02873803	0.03328678	0.03827471	0.04278434	0.04813209	0.09919047	0.1495276	0.20143182	0.25254635	0.3028014	0.354957	0.4028286	0.4518846	0.5018263	0.55058312	0.60034242	0.6507028	0.70083662	0.7503725	0.798675	0.84801065	0.8984132	0.9499091	0.9999941
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio19.assoc.fixed.txt	0.980805402089839	2.744615e-07	0.003768622	0.007784818	0.01218048	0.0166681	0.021595182	0.02691169	0.0318236583	0.03662395	0.041511007	0.046806024	0.09632125	0.14718217	0.1968369	0.2491996	0.2988713	0.3505455	0.4020016	0.4532346	0.5041431	0.554922900000001	0.6054042	0.65660653	0.70697856	0.7567191	0.8056747	0.8555061	0.90418164	0.9515446	0.9999981
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio2.assoc.fixed.txt	0.87233894311937	1.718704e-08	0.003077442	0.008078563	0.0124029894	0.01698761	0.0220839185	0.02757109	0.0329079893	0.0379549464	0.04324406	0.04904594	0.1016205	0.1574294	0.2098412	0.2633737	0.3187916	0.3715927	0.4245012	0.4775487	0.528716	0.57700087	0.62661894	0.67435202	0.72162738	0.769399	0.8157893	0.86172606	0.9068489	0.9537772	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio3.assoc.fixed.txt	0.987985362360606	3.962213e-10	0.003274412	0.008024521	0.01356812	0.0182826784	0.02341192	0.0292763882	0.03470186	0.03954843	0.04476953	0.050236078	0.10273456	0.1553307	0.2054414	0.25682095	0.3055529	0.3579406	0.4065246	0.4546749	0.5025865	0.55230469	0.600346	0.65136768	0.7003491	0.75140045	0.80176752	0.85237674	0.90065574	0.9497804	0.9999998
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio4.assoc.fixed.txt	0.970678293046696	1.000209e-22	0.00237030558	0.005910582	0.00989450942	0.01434463	0.01867495	0.0235775508	0.0288252144	0.03432278	0.0401038611	0.045350677	0.10072428	0.1545449	0.20701092	0.258489	0.3089242	0.35895612	0.40962412	0.45916808	0.5063527	0.55547144	0.60319048	0.6540896	0.7033106	0.7522772	0.80202534	0.8498557	0.8994955	0.9496321	0.9999968
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio5.assoc.fixed.txt	0.994582801632765	3.906251e-25	0.00193756243	0.006248252	0.01106814	0.0166095308	0.0224491	0.0280623188	0.03389453	0.03949053	0.0446625303	0.05012456	0.104282	0.155307	0.2051135	0.2541039	0.30423936	0.3540915	0.4033781	0.4530903	0.5011634	0.5501791	0.5997825	0.6484073	0.6987167	0.7468082	0.79750134	0.8475116	0.89809834	0.9487082	0.9999998
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio6.assoc.fixed.txt	1.00361962489363	3.706582e-12	0.002390519	0.0071392243	0.0123201861	0.0177090824	0.02297358	0.0284987	0.03376742	0.03882773	0.04378893	0.048528543	0.1009016	0.1489642	0.1982338	0.2470422	0.2980398	0.34782228	0.3976574	0.4478565	0.4992252	0.549542670000001	0.59921174	0.65028	0.6994209	0.7503987	0.7995947	0.84950297	0.89974472	0.9508852	0.9999991
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio7.assoc.fixed.txt	0.954200021371522	8.901273e-19	0.002829225	0.00716461986	0.01201091	0.0175436968	0.02277032	0.028001804	0.0332316655	0.0386550004	0.0437179657	0.04962173	0.1040905	0.15642163	0.2073551	0.258617	0.3095865	0.3605645	0.4095523	0.4600101	0.5099838	0.560426410000001	0.60902954	0.6573361	0.7056869	0.7545961	0.80292678	0.8515723	0.9007865	0.94994382	0.9999994
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio8.assoc.fixed.txt	0.969290462851502	7.22295e-15	0.00133929918	0.004622222	0.009078837	0.01403697	0.0194638705	0.0247232382	0.03004711	0.0352925	0.04023872	0.04513581	0.0973304880000001	0.1499408	0.2007487	0.2529492	0.3053814	0.35742725	0.4066921	0.4558214	0.5066568	0.5560634	0.60636942	0.6559947	0.7049075	0.7551347	0.8045444	0.8530107	0.9033505	0.9518357	0.9999986
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/brachi_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio9.assoc.fixed.txt	0.982615035439627	7.671617e-08	0.00438711135	0.00899546446	0.0143952512	0.01902819	0.02374204	0.02929016	0.03471352	0.04001027	0.04546464	0.05020492	0.1004691	0.1499129	0.2022526	0.2523423	0.3024787	0.3512084	0.40318204	0.4543225	0.50375	0.552636360000001	0.6029803	0.6526922	0.7028401	0.7537571	0.803729	0.85301177	0.9018448	0.9513877	0.9999995
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG2H3B.assoc.fixed.txt	0.946631820680377	3.739424e-26	0.002804467	0.00729067504	0.0123574336	0.01704525	0.02212197	0.0273934452	0.0328671504	0.0379855224	0.0435212456	0.04920941	0.1031843	0.1553527	0.2067442	0.2591607	0.31096942	0.3615939	0.41256152	0.46193	0.5116666	0.56009508	0.6095113	0.65870394	0.70749506	0.7563238	0.8047816	0.8534092	0.90178162	0.9511851	0.9999996
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG2P.assoc.fixed.txt	0.94857865943382	6.680653e-33	0.003025482	0.00831583884	0.0136378756	0.019059706	0.02452963	0.0298707488	0.0354731	0.0408606948	0.0462796072	0.051530542	0.10685416	0.1588984	0.2100293	0.2605811	0.31124816	0.3617313	0.41225512	0.4618604	0.5112328	0.56036722	0.60945878	0.658376	0.70714258	0.7563416	0.8053482	0.8536447	0.90272438	0.95121184	0.999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG3B.assoc.fixed.txt	0.97508857305558	6.881744e-22	0.0037480535	0.00860338	0.0135301136	0.0184436964	0.023692381	0.0287411932	0.0338698522	0.0390592172	0.0439726558	0.049018258	0.1010248	0.15301652	0.20537288	0.2562954	0.30667854	0.3562886	0.4064365	0.4556225	0.5053884	0.5540368	0.6039935	0.65285326	0.70292534	0.7523245	0.80277098	0.851182219999999	0.90098822	0.9503889	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG3HP.assoc.fixed.txt	0.92908622000263	5.483245e-52	0.002398991	0.0066800026	0.0119337808	0.0174267192	0.022975957	0.0282420296	0.03371619	0.0388317276	0.0440523898	0.04975551	0.1053174	0.1587962	0.21218882	0.2651366	0.31641528	0.3671541	0.41707076	0.4674385	0.5156052	0.5653916	0.61483952	0.6630528	0.7123756	0.7602938	0.8087144	0.85633	0.90362154	0.9520379	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG3MSP.assoc.fixed.txt	0.965826458671292	1.905171e-08	0.00282402266	0.00732685672	0.01196464	0.01710469	0.02204179	0.02719319	0.0327399932	0.0381686	0.04354186	0.048977156	0.1020618	0.1548436	0.20637626	0.2565472	0.3064309	0.35689678	0.40760578	0.45723754	0.5074172	0.55624504	0.60582056	0.65548706	0.7052722	0.755528	0.80492812	0.8531865	0.9015101	0.9510538	0.999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG3MTP.assoc.fixed.txt	0.955826498798248	1.472387e-30	0.00361284786	0.008175927	0.0133584248	0.0184497052	0.023545269	0.0288473212	0.0339740794	0.0391605004	0.04410982	0.04926699	0.10163324	0.15284266	0.2052616	0.2565912	0.30811522	0.35885902	0.4093979	0.45977416	0.5096234	0.55954922	0.6090753	0.65808762	0.70714048	0.7552906	0.80422338	0.85282202	0.90178762	0.95077162	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG4HB.assoc.fixed.txt	0.907476780567446	4.319296e-71	0.00214105034	0.0068269206	0.0123001736	0.01779013	0.02318687	0.02878066	0.0343246354	0.0400231076	0.04567871	0.05101708	0.1081557	0.1629523	0.2165175	0.2690633	0.32036106	0.37146512	0.42220404	0.47238404	0.5205294	0.56889428	0.61776088	0.66560542	0.7141969	0.7621714	0.81051722	0.85879488	0.90564256	0.9527495	0.9999994
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG4MSB.assoc.fixed.txt	0.907524652516054	1.485214e-35	0.00107938	0.004634767	0.00929490758	0.0146485564	0.02069914	0.026402076	0.0323440372	0.0386264072	0.04455703	0.05024029	0.1080283	0.16462766	0.21873968	0.2702146	0.32188646	0.37277028	0.42209036	0.4713635	0.5205184	0.5694728	0.6185858	0.6676677	0.71581926	0.7631043	0.8109978	0.85860336	0.9069546	0.9539741	0.9999977
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG4MTB.assoc.fixed.txt	0.931335231493534	3.322235e-87	0.00276736386	0.007873365	0.0133652046	0.01879089	0.024555509	0.0301559536	0.03572089	0.04124072	0.0467407154	0.052589768	0.10885712	0.16281366	0.21625408	0.2674228	0.3178205	0.36782786	0.4167877	0.4661005	0.5150974	0.56352224	0.61180212	0.66030772	0.7096052	0.7573994	0.80623764	0.854723779999999	0.9031462	0.95115972	0.9999983
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG4P.assoc.fixed.txt	0.958498425692996	5.605604e-08	0.003598458	0.0082170782	0.0128204	0.01775973	0.022699172	0.0280313496	0.033337089	0.038393434	0.04331431	0.048486438	0.10119502	0.15436346	0.2077587	0.2592252	0.30936244	0.35969798	0.40864808	0.45874078	0.5090323	0.5587669	0.60824534	0.656596	0.7051811	0.7540689	0.8034058	0.8534185	0.9024015	0.95154298	0.9999995
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG5MSP.assoc.fixed.txt	1.04453819516731	7.771551e-21	0.000943629208	0.0040291396	0.00855253576	0.01385064	0.019267849	0.02509809	0.0312271908	0.03764779	0.044123852	0.050661058	0.1140729	0.1703505	0.22140492	0.2693771	0.31530844	0.36048676	0.40427824	0.44711706	0.4906053	0.5338276	0.5795641	0.6251507	0.67250198	0.721761	0.7734498	0.8276963	0.88359948	0.94097656	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG6MSH.assoc.fixed.txt	0.951004312685399	5.778429e-30	0.002671817	0.007301919	0.0123112482	0.017715584	0.022944868	0.0283524668	0.03391903	0.0395475572	0.0450340822	0.05049226	0.1038346	0.156463	0.2083817	0.2603774	0.3105591	0.3613285	0.41075444	0.46136112	0.5106932	0.5607562	0.609885	0.6591566	0.70825864	0.7569775	0.8053194	0.85404616	0.90222186	0.9513501	0.9999976
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG7MSH.assoc.fixed.txt	0.975838238724089	9.138181e-23	0.00393800124	0.00926807488	0.01456016	0.0198466	0.024925359	0.0298196464	0.0348636862	0.040089884	0.04522018	0.050280438	0.10147484	0.15388766	0.2055198	0.2566256	0.3064254	0.3567088	0.40681392	0.45615312	0.5052248	0.5549052	0.60425794	0.6538605	0.70339382	0.7531876	0.8025207	0.8525323	0.9019836	0.950999020000002	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG7MTH.assoc.fixed.txt	0.923196425680278	5.798514e-59	0.00248924482	0.00748483316	0.01341262	0.0189954168	0.02432171	0.03005075	0.03548373	0.0413524908	0.04701755	0.05277604	0.1093328	0.162314	0.21623246	0.2685917	0.31983816	0.36951354	0.41909888	0.4678513	0.5169392	0.5666163	0.61522036	0.6633103	0.7120636	0.7604661	0.80871656	0.85682632	0.9046615	0.95109758	0.9999998
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG8MSO.assoc.fixed.txt	0.971650763048786	1.056312e-08	0.00375957818	0.00840451972	0.0132686912	0.01841255	0.02368945	0.02883533	0.0341995958	0.03949992	0.04465138	0.05004666	0.1019917	0.1544435	0.20629188	0.2563538	0.30674834	0.3564261	0.40620864	0.4560884	0.5061398	0.5568778	0.6059905	0.65569524	0.7056034	0.7547868	0.8044248	0.8533785	0.902096	0.95094656	0.9999995
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/blup_aliphatic_assoc//lmm_maf03_BlupG8MTO.assoc.fixed.txt	0.980617257740343	4.057082e-11	0.002997463	0.007641932	0.01301614	0.01837158	0.02391313	0.02923614	0.03467883	0.03993546	0.04538154	0.050602214	0.1009698	0.15127518	0.2012881	0.2514714	0.30170758	0.3527765	0.40332606	0.4537182	0.504184	0.55415448	0.60311406	0.6525427	0.70197164	0.7516229	0.8017919	0.85126156	0.9006012	0.94994548	0.9999992
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio1.assoc.fixed.txt	0.907485049231113	6.43191e-29	0.001992325	0.005783309	0.01043244	0.01567295	0.02079137	0.02612461	0.0316713024	0.03698512	0.0423303626	0.047565996	0.1035555	0.15903694	0.2121925	0.2654539	0.31740682	0.3691355	0.4203383	0.4699352	0.5205275	0.56950432	0.6176446	0.666381	0.71403484	0.7612716	0.81008992	0.8576652	0.90463014	0.95268592	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio10.assoc.fixed.txt	0.952906216821406	6.25937e-31	0.00352244428	0.00846493228	0.0136448974	0.0189623744	0.02420905	0.0295288512	0.0345305026	0.0394135784	0.04486284	0.050246046	0.1025791	0.15451154	0.20547002	0.2565308	0.30763174	0.3589901	0.4101404	0.4606628	0.5102708	0.5597298	0.60883802	0.65838064	0.7069778	0.7555087	0.80419366	0.85315782	0.90266626	0.951104	0.9999996
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio11.assoc.fixed.txt	0.952418774568138	1.035279e-62	0.00330085	0.00859061828	0.0142923592	0.01966959	0.02519702	0.03040518	0.035469017	0.0408194072	0.0460326192	0.051053936	0.10510344	0.15703782	0.20885626	0.2596561	0.3117105	0.3613068	0.41093254	0.46093588	0.510379	0.55964102	0.6089524	0.65701176	0.7064907	0.7552276	0.80358602	0.85255314	0.90160362	0.9503999	0.9999988
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio12.assoc.fixed.txt	0.930152224373982	1.541992e-42	0.00284307926	0.00841463436	0.01382105	0.01889045	0.024310697	0.029812702	0.0354107138	0.04106443	0.0465140076	0.051753582	0.1077574	0.1608635	0.21366088	0.2658355	0.3163799	0.3666955	0.4165768	0.4665788	0.5153644	0.5645893	0.61420216	0.6623905	0.71069708	0.7594288	0.80712664	0.85541808	0.9030322	0.9512964	0.9999996
